Model,Model Family,Model Size (B),Pretraining Data Size (T),FLOPs (1E21),MMLU,ARC-C,HellaSwag,Winograd,TruthfulQA,GSM8K,XWinograd,HumanEval,Company,Release Date,MMLU-ours,platform,Unnamed: 17,Unnamed: 18,Unnamed: 19,0_300_brier,0_300_san,300_600_brier,300_600_san,600_900_brier,600_900_san,900_1200_brier,900_1200_san,1200_1500_brier,1200_1500_san,1500_1800_brier,1500_1800_san,1800_2100_brier,1800_2100_san,2100_2400_brier,2100_2400_san,2400_2700_brier,2400_2700_san,2700_3000_brier,2700_3000_san,acc,brier,san
microsoft/phi-1_5,Phi,1.3,0.15,1.17,0.438864678,0.529010239,0.637920733,0.722178374,0.408899386,0.124336619,0.511112784,0.341463415,miscrosoft,202306.0,0.4246546076,bdsrc,,,,0.1209841797319331,0.04558952196886385,0.4108865021971391,0.023131847381422536,0.6097164082962875,0.014927015110347946,0.823989968803502,0.01207465629134666,0.8975876427070614,0.01258318108556219,0.9638441294087717,0.011523895106171312,0.983140887804053,0.017184219788795682,0.9959598358752407,0.019024976825191123,0.999668464353941,0.02033837976123157,0.9999844143382961,0.02691075475675043,0.191,0.7805762433516249,0.020328844807568327
EleutherAI/pythia-1b-deduped,Pythia,1.0,0.3,1.8,0.242710646,0.290955631,0.496514639,0.535911602,0.389393782,0.011372252,0.56099166,0.042682927,EleutherAI,202302.0,0.2493946731,bdsrc,,,,0.10809855236723716,0.007187317551189422,0.4478890829551728,0.0021641574387617026,0.7689083073915078,0.0034329827288775427,0.8881586058163623,0.003454648571216938,0.936004200614568,0.005896507393336575,0.9620156669738056,0.003915668382220428,0.9923229265041088,0.008235193987824935,0.995612179599259,0.00782905842026179,0.9993395525163146,0.010620470837427443,0.9999255385462781,0.015025044238566994,0.15033333333333335,0.8098274613284617,0.0067761049549683715
EleutherAI/pythia-410m-deduped,Pythia,0.41,0.3,0.738,0.259888196,0.248293515,0.412865963,0.543804262,0.409475786,0.0030326,0.536312165,0.012195122,EleutherAI,202302.0,0.2551630822,bdsrc,,,,0.13743563139842066,0.008446145318142024,0.5532350820277029,0.00199673338475684,0.839363155484959,0.004516255487441634,0.9017682240464487,0.003868238436653654,0.9492090289798892,0.008609106444093503,0.9782097274488861,0.005220274668294291,0.997866553920644,0.01204235043680622,0.9993142326625409,0.013017390033546326,0.999827224017079,0.016691542637851168,0.999996862599732,0.019914770203843142,0.132,0.8356225722586309,0.009432280705142883
EleutherAI/pythia-6.9b-deduped,Pythia,6.9,0.3,12.42,0.264809441,0.412969283,0.670483967,0.640883978,0.351945849,0.016679303,0.652470454,0.085365854,EleutherAI,202302.0,0.2605754166,bdsrc,,,,0.08029248244260562,0.019030885875846223,0.235830268041605,0.012516694761234962,0.49711140002921705,0.009804420781224213,0.7551796162057018,0.010113352112266464,0.8766743613830595,0.01170088196977978,0.936856588916487,0.010867567752427544,0.9718085175292375,0.014699022758133177,0.989533417578631,0.016002007870671936,0.9978515487532923,0.017589366424081064,0.9999379397016912,0.01947335961257982,0.22466666666666665,0.7341076140581502,0.014179755991824519
EleutherAI/pythia-2.8b-deduped,Pythia,2.8,0.3,5.04,0.267846374,0.362627986,0.60655248,0.602209945,0.355597823,0.008339651,0.639989047,0.048780488,EleutherAI,202302.0,0.2663438257,bdsrc,,,,0.08637757354380152,0.018949599146002284,0.2896683705008144,0.005366412272396696,0.5832023977080308,0.005066958253779094,0.7993017894198644,0.00575226256650658,0.8913396271300282,0.0084151096365992,0.9370124236330554,0.006636676749855862,0.9738017119088176,0.010449475553184685,0.9947701353326295,0.01169003457994922,0.9989661898497871,0.013020571092517995,0.9999864657271438,0.017740187539491435,0.20433333333333334,0.7554426684753984,0.010308728739028293
EleutherAI/pythia-12b-deduped,Pythia,12.0,0.3,21.6,0.256306029,0.413822526,0.702648875,0.664561957,0.329988729,0.014404852,0.682420515,0.115853659,EleutherAI,202302.0,0.2617148554,bdsrc,,,,0.061695934783326765,0.02186042240187544,0.20292793754943064,0.016390929981895022,0.41737123461152587,0.011190245076698436,0.6706901983817,0.010608864808924473,0.8302724508939621,0.011964700178745727,0.9242910780451145,0.012507030562156077,0.9686053992832844,0.014108535133791355,0.991037690251275,0.017165163316161167,0.998744274694951,0.01604289938053466,0.9999541421152547,0.018238516596520885,0.259,0.7065590340609816,0.015007730743730366
EleutherAI/pythia-70m-deduped,Pythia,0.07,0.3,0.126,0.25260507,0.210750853,0.271659032,0.496448303,0.475143855,0.0,0.510099914,0.0,EleutherAI,202302.0,0.2573707449,bdsrc,,,,0.3944934624360252,0.00535245121644817,0.7507195577374319,0.0061292056681940136,0.9067592961226275,0.013899107134579201,0.9058143266675647,0.018301411684071248,0.9487080626432141,0.01965301191741882,0.976782076324047,0.022832996553785956,0.9873551430370291,0.022180563369697946,0.9943358746185347,0.02638776222332107,0.9993273023090956,0.024954650834917082,0.999995783090755,0.03259847244794066,0.097,0.8864290884986338,0.01922896330503742
EleutherAI/pythia-1.4b-deduped,Pythia,1.4,0.3,2.52,0.255554967,0.326791809,0.549591715,0.573007103,0.386584645,0.008339651,0.594062854,0.042682927,EleutherAI,202302.0,0.2502492522,bdsrc,,,,0.09326543290857511,0.012176870803583656,0.4031611229767488,0.002956153677989367,0.6956136306845552,0.004501409728508038,0.8754929936656807,0.005116888772208706,0.9213121002582703,0.00781958627921383,0.9593210916444253,0.005482424821924042,0.9872793742723828,0.010371996588885617,0.9967947362279489,0.011252685979451735,0.9994797372853609,0.014589745783144217,0.9999867793664157,0.019217156255948723,0.16766666666666666,0.7931706999290375,0.00934849186908579
EleutherAI/pythia-160m-deduped,Pythia,0.16,0.3,0.288,0.24860575,0.240614334,0.313881697,0.513812155,0.443404464,0.00227445,0.523599803,0.0,EleutherAI,202302.0,0.2527417747,bdsrc,,,,0.33359861074635744,0.006814678277554003,0.7348803728190363,0.004250891994919394,0.9082304332987629,0.008698998819910103,0.9108937700626253,0.008783565990692991,0.9402161958915237,0.01414352304753144,0.9623504843510841,0.010801855027622216,0.9960895467895159,0.01560760903780043,0.9981482124089706,0.020544371948486875,0.9999096918487195,0.019993791610684854,0.9999971992810825,0.023919736285399965,0.10033333333333333,0.8784314517497684,0.013355902204060252
bigscience/bloom-560m,BLOOM,0.56,0.341,1.14576,0.242154121,0.247440273,0.371539534,0.519337017,0.424442817,0.0030326,0.578551515,0.006097561,bigscience(huggingface),202207.0,0.2444096283,rllab,,,,0.3294731154669747,0.006177919447518107,0.7624395095173122,0.0008612854131314943,0.9208145959564237,0.0012805910114405516,0.9325740730473098,0.0017173865467967338,0.9398345963253931,0.004037227322661413,0.9641869742841137,0.0017160147331644546,0.9898027175168503,0.006434441513803934,0.9971426958561707,0.006433972645334316,0.9994947017604264,0.008438721572812344,0.9999986680208178,0.011339018962681972,0.10233333333333333,0.8835761647751771,0.004843657916934535
